cell_number,x_position,y_position
108,93.27884615384616,185.68269230769232
109,155.7439024390244,187.60569105691056
110,318.5018867924528,190.0867924528302
111,173.68482490272373,188.93385214007782
112,368.1908831908832,194.12820512820514
113,191.22268907563026,195.3781512605042
114,384.2137203166227,199.08970976253298
115,82.6268656716418,191.37313432835822
116,139.88663967611336,194.34817813765181
117,110.5860655737705,193.172131147541
118,276.47163120567376,197.7872340425532
119,228.62053571428572,197.29910714285714
120,330.14903846153845,198.14423076923077
121,210.39449541284404,199.20642201834863
122,346.74517374517376,201.28185328185327
123,171.3991935483871,202.02822580645162
124,99.91235059760956,201.59362549800798
125,124.636,202.548
126,252.66165413533835,205.1578947368421
127,291.8079268292683,206.14634146341464
128,401.4968944099379,206.57453416149067
129,158.5179856115108,207.17985611510792
130,309.31517509727627,205.5486381322957
131,241.97101449275362,209.70531400966183
132,86.28518518518518,208.66666666666666
133,143.81443298969072,209.95189003436425
134,189.16157205240174,209.06113537117903
135,265.7093023255814,211.1201550387597
136,203.1587982832618,213.45922746781116
137,361.0544871794872,211.92307692307693
138,325.53495440729483,213.8419452887538
139,112.78947368421052,212.95488721804512
140,216.4311111111111,214.64444444444445
141,229.3578431372549,212.3578431372549
142,341.2516339869281,218.36928104575162
143,382.2479674796748,214.6138211382114
144,131.64528301886793,218.86037735849055
145,176.8559670781893,217.3621399176955
146,80.07615894039735,220.89072847682118
147,275.64981949458485,220.65342960288808
148,305.64516129032256,221.31290322580645
149,102.87378640776699,221.85922330097088
150,412.16062176165804,223.08290155440415
151,396.9212598425197,223.7795275590551
152,239.81159420289856,224.83091787439614
153,289.48571428571427,228.57460317460317
154,165.71698113207546,226.2943396226415
155,195.78817733990147,225.32512315270935
156,256.0764119601329,227.98338870431894
157,365.5822784810127,227.0168776371308
158,149.95437262357413,227.35361216730038
159,225.85148514851485,228.23267326732673
160,350.0289855072464,228.46376811594203
161,119.6124031007752,229.38372093023256
162,380.3466666666667,228.1911111111111
163,95.2258064516129,231.00921658986175
164,212.0040650406504,232.1747967479675
165,315.9307692307692,231.94615384615383
166,184.352,232.504
167,330.20668693009117,236.6322188449848
168,137.81746031746033,234.97222222222223
169,85.47727272727273,240.03896103896105
170,402.79918032786884,236.9139344262295
171,429.5954545454546,234.23636363636365
172,273.4749034749035,236.9266409266409
173,240.805,238.42
174,298.848,241.636
175,386.375,241.21875
176,108.31372549019608,240.7019607843137
177,167.03082191780823,242.36301369863014
178,201.3501945525292,242.08949416342412
179,351.97265625,242.0703125
180,368.67832167832165,243.2027972027972
181,415.5817490494297,243.95437262357413
182,226.0049504950495,242.66336633663366
183,263.0529100529101,245.84656084656083
184,130.4006968641115,246.77003484320556
185,150.22185430463577,248.2251655629139
186,250.50625,245.5
187,185.2471482889734,247.49049429657794
188,282.7984496124031,249.62403100775194
189,311.1063829787234,249.91489361702128
190,339.016,249.86
191,79.96987951807229,251.75301204819277
192,431.4697986577181,247.8523489932886
193,216.73568281938327,252.38325991189427
194,398.17194570135746,251.4162895927602
195,114.72448979591837,253.2925170068027
196,236.6256157635468,253.21182266009853
197,324.0169491525424,256.7881355932203
198,372.9179104477612,257.0261194029851
199,164.90943396226416,257.4490566037736
200,203.35197368421052,259.2532894736842
201,354.98425196850394,258.71259842519686
202,103.97560975609755,261.23344947735194
203,267.9032258064516,258.98387096774195
204,296.73540856031127,260.81322957198444
205,422.93238434163703,258.55516014234877
206,252.85128205128206,258.3128205128205
207,386.7315175097276,261.9066147859922
208,140.72569444444446,262.72569444444446
209,186.94140625,262.76171875
210,406.5426356589147,260.6279069767442
211,73.52272727272727,264.2878787878788
212,228.73846153846154,264.03076923076924
213,336.4017857142857,265.20535714285717
214,281.9422222222222,265.08444444444444
215,126.09152542372881,268.99661016949153
216,90.81733746130031,268.8266253869969
217,243.2829268292683,268.0487804878049
218,310.48945147679325,268.0253164556962
219,157.53985507246378,272.0108695652174
220,176.16,270.108
221,402.56,270.4088888888889
222,217.52173913043478,272.02415458937196
223,260.7096774193548,271.47926267281105
224,348.7300884955752,272.67699115044246
225,365.3252032520325,273.3211382113821
226,321.68918918918916,275.45045045045043
227,202.14396887159532,275.4591439688716
228,382.109022556391,276.2105263157895
229,113.61619718309859,278.92605633802816
230,277.06382978723406,277.22340425531917
231,292.0396475770925,278.4669603524229
232,81.43511450381679,284.9185750636132
233,144.34983498349834,281.1617161716172
234,231.13930348258705,278.67661691542287
235,409.422131147541,282.5614754098361
236,247.48167539267016,280.869109947644
237,305.3799126637555,283.7860262008734
238,333.431884057971,284.8666666666667
239,173.88306451612902,284.241935483871
240,189.38490566037737,285.4754716981132
241,392.85714285714283,285.7293233082707
242,98.19496855345912,285.50943396226415
243,265.4583333333333,283.796875
244,129.04240282685512,288.7985865724382
245,349.8421052631579,287.4166666666667
246,365.4,287.73023255813956
247,223.60655737704917,290.4836065573771
248,164.72597864768684,292.33807829181495
249,207.51340996168582,289.95785440613025
250,238.88709677419354,292.0268817204301
251,317.907949790795,293.32217573221754
252,253.94358974358974,293.7846153846154
253,280.76444444444445,293.6222222222222
254,375.1201413427562,295.88339222614843
255,294.470297029703,294.5940594059406
256,114.83838383838383,297.7744107744108
257,141.71814671814673,299.019305019305
258,156.19574468085105,300.02978723404254
259,267.5266272189349,296.1183431952663
260,75.86280487804878,302.2957317073171
261,393.3971119133574,300.1191335740072
262,420.89714285714285,298.77714285714285
263,183.13937282229966,302.52613240418117
264,354.1280991735537,300.9834710743802
265,406.8627450980392,304.6
266,201.0722433460076,302.24334600760454
267,305.51162790697674,303.2279069767442
268,333.5027932960894,303.80167597765364
269,101.90718562874251,306.0808383233533
270,223.64505119453923,306.0
271,243.35096153846155,304.19711538461536
272,262.05194805194805,308.5238095238095
273,91.12037037037037,314.47222222222223
274,129.0411522633745,309.9835390946502
275,278.32340425531913,310.62978723404257
276,291.0810810810811,308.7243243243243
277,315.22026431718064,311.6784140969163
278,377.0,311.59414225941424
279,173.0,313.2175572519084
280,361.0663900414938,313.08298755186723
281,213.1044776119403,316.06716417910445
282,342.7049180327869,317.40983606557376
283,142.94258373205741,315.0574162679426
284,157.37209302325581,315.68372093023254
285,196.62264150943398,317.2792452830189
286,235.01,314.61
287,120.53900709219859,319.64539007092196
288,389.7814814814815,317.6148148148148
289,245.93406593406593,316.8626373626374
290,419.9428571428571,316.0
291,77.77096774193548,323.6774193548387
292,298.4516129032258,320.3991935483871
293,325.5250965250965,322.4903474903475
294,258.09417040358744,322.1479820627803
295,187.3011152416357,328.41635687732344
296,273.67659574468087,324.6170212765957
297,226.48760330578511,325.4586776859504
298,108.13758389261746,329.5536912751678
299,365.25283018867924,327.6566037735849
300,141.4020979020979,330.4160839160839
301,172.76190476190476,331.03492063492064
302,286.01769911504425,331.34513274336285
303,311.4150197628459,330.75889328063244
304,350.00469483568077,329.38967136150234
305,157.63498098859316,331.19011406844106
306,210.04424778761063,331.64159292035396
307,240.87951807228916,331.44176706827307
308,378.969696969697,333.026936026936
309,413.93939393939394,328.030303030303
310,95.73333333333333,335.2031746031746
311,120.90513833992095,338.99209486166006
