cell_number,x_position,y_position
379,112.84313725490196,417.0032679738562
380,248.79651162790697,414.4186046511628
381,266.35616438356163,414.7671232876712
382,362.2430278884462,414.7410358565737
383,164.8551724137931,416.6862068965517
384,279.85858585858585,416.1212121212121
385,304.6018099547511,415.158371040724
386,150.64802631578948,419.55263157894734
387,181.02281368821292,420.52471482889734
388,394.16722408026754,421.4882943143813
389,127.81227436823104,426.1335740072202
390,328.7613636363636,431.875
391,108.5014164305949,435.2917847025496
392,219.73333333333332,423.42
393,229.42441860465115,427.59302325581393
394,241.55113636363637,427.5681818181818
395,255.64285714285714,426.6868131868132
396,340.9641577060932,431.6559139784946
397,307.31088082901556,429.1088082901554
398,363.3,429.72857142857146
399,209.13333333333333,429.4952380952381
400,272.5361216730038,431.22433460076047
401,143.94849785407726,432.83261802575106
402,295.2642487046632,432.2849740932642
403,350.4913793103448,437.29741379310343
404,378.1489361702128,433.8723404255319
405,196.4235807860262,432.9170305676856
406,284.6363636363636,434.57070707070704
407,100.1141975308642,441.9598765432099
408,176.76344086021504,435.2939068100358
409,315.99481865284974,437.7098445595855
410,160.93037974683546,438.4525316455696
411,261.35754189944134,438.1340782122905
412,122.02830188679245,444.185534591195
413,245.66826923076923,440.3173076923077
414,392.07894736842104,441.780701754386
415,89.78333333333333,445.37
416,192.5891472868217,445.2751937984496
417,228.74429223744292,440.49771689497715
418,136.19555555555556,444.53333333333336
419,211.9646017699115,443.7212389380531
420,303.54368932038835,445.78155339805824
421,362.78443113772454,450.97005988023955
422,276.00921658986175,449.6036866359447
423,152.57429718875503,451.0240963855422
424,288.9672897196262,451.6355140186916
425,175.1864406779661,452.83389830508474
426,379.9761904761905,454.65608465608466
427,86.23412698412699,459.31349206349205
428,256.39230769230767,451.4923076923077
429,330.375,455.8482142857143
430,223.65258215962442,454.5868544600939
431,238.21052631578948,453.1684210526316
432,316.0576923076923,457.5769230769231
433,345.93951612903226,454.89112903225805
434,209.21926910299004,460.00996677740864
435,192.71785714285716,460.73214285714283
436,299.5314285714286,458.9714285714286
437,136.7588932806324,462.2687747035573
438,266.7171314741036,461.9721115537849
439,150.06106870229007,465.9389312977099
440,170.39518900343643,465.446735395189
441,112.415770609319,466.52329749103944
442,125.24924924924925,468.1261261261261
443,243.60106382978722,464.5744680851064
444,101.89189189189189,473.5567567567568
445,279.03139013452915,468.390134529148
446,349.08550185873605,468.62453531598516
447,227.9591836734694,467.265306122449
448,254.10596026490066,469.112582781457
449,367.6502057613169,469.8559670781893
450,292.65128205128207,471.85641025641024
451,304.8203125,473.73046875
452,332.295,471.705
453,383.831541218638,472.7956989247312
454,190.73270440251574,475.9874213836478
455,164.1484375,476.9453125
456,209.25142857142856,474.2457142857143
457,312.20071684587816,483.39784946236557
458,90.38513513513513,478.36486486486484
459,263.91964285714283,478.85267857142856
460,353.5655172413793,481.9896551724138
461,141.86759581881532,483.6620209059233
462,231.25327510917032,478.96069868995636
463,247.148,481.544
464,285.747311827957,481.9462365591398
465,323.39252336448595,480.98130841121497
466,179.05283018867925,486.13962264150945
467,155.77528089887642,488.35955056179773
468,336.1501976284585,486.47430830039525
469,120.81639344262295,490.9016393442623
470,272.3264462809917,489.3347107438017
471,367.2517985611511,488.63309352517985
472,204.25698324022346,487.1173184357542
473,383.2867647058824,486.11764705882354
474,133.20849420849422,493.13899613899616
475,99.12885154061625,496.2913165266107
476,296.38432835820896,495.7761194029851
477,198.88260869565218,500.3521739130435
478,257.2964824120603,494.80904522613065
479,321.5068493150685,493.06849315068496
480,114.42611683848797,501.3298969072165
481,169.5,499.0851851851852
482,188.56198347107437,501.05785123966945
483,283.6470588235294,498.46153846153845
484,380.6409090909091,497.67727272727274
485,349.81412639405204,499.5576208178439
486,308.7916666666667,502.89351851851853
487,334.2459677419355,502.88709677419354
488,147.9609756097561,503.5317073170732
489,268.57847533632287,505.37219730941706
490,179.60204081632654,507.0612244897959
491,320.84615384615387,505.42657342657344
492,360.3,505.45714285714286
493,374.2596685082873,506.878453038674
494,160.29565217391306,506.75652173913045
495,136.48314606741573,507.69662921348316
496,284.14516129032256,509.0
497,292.0,509.0
